Job Title,Rating,Location,Headquarters,Size,company_txt,Industry,Lower Salary,Upper Salary,Avg Salary(K),job_title_sim,seniority_by_title,Python,spark,aws,sql,keras,pytorch,scikit,tensor,hadoop,flink,mongo,lat,lng
Data Engineer,3.6,"Springfield, MA","Springfield, MA",8,MassMutual,Insurance Carriers,65,119,92.0,data engineer,na,1,1,0,0,0,0,0,0,0,0,0,42.1155,-72.5395
Computational Chemist/Data Scientist,3.8,"Richland, WA","Richland, WA",7,PNNL,Energy,56,97,76.5,data scientist,na,1,0,0,0,0,0,0,0,0,0,0,46.2824,-119.2939
Principal Data Scientist (Computational Chemistry),4.7,"Salt Lake City, UT","Salt Lake City, UT",4,Recursion Pharmaceuticals,Biotech & Pharmaceuticals,108,173,140.5,data scientist,sr,1,0,1,0,1,1,1,1,0,0,0,40.7776,-111.9311
Data Scientist,3.6,"Jersey City, NJ","New York, NY",9,Citi,Investment Banking & Asset Management,94,139,116.5,data scientist,na,0,0,0,1,0,0,0,0,0,0,0,40.7184,-74.0686
Principal Machine Learning Scientist,4.7,"San Francisco, CA","San Jose, CA",6,Sage Intacct,Computer Hardware & Software,176,289,232.5,machine learning engineer,sr,1,0,0,1,0,0,1,0,0,0,0,37.7558,-122.4449
Data Scientist,3.5,"San Francisco, CA","San Francisco, CA",4,Scale AI,Enterprise Software & Network Solutions,92,149,120.5,data scientist,na,1,0,0,1,0,0,0,0,0,0,0,37.7558,-122.4449
Product Engineer – Data Science,3.5,"Arlington, VA","Redlands, CA",7,Esri,Computer Hardware & Software,63,101,82.0,data engineer,na,1,0,0,1,0,0,0,0,0,0,0,38.8786,-77.1011
"Principal Scientist, Chemistry & Immunology",3.3,"Rochester, NY","Rochester, NY",9,Rochester Regional Health,Health Care Services & Hospitals,54,115,84.5,other scientist,sr,0,0,0,0,0,0,0,0,0,0,0,43.168,-77.6162
Data Scientist,2.7,"Emeryville, CA","Nashville, TN",9,Change Healthcare,IT Services,118,188,153.0,data scientist,na,1,1,1,1,1,1,0,1,0,0,0,37.8382,-122.2932
Data Scientist,3.4,"Palo Alto, CA","Palo Alto, CA",6,MZ,Internet,108,146,127.0,data scientist,na,1,1,0,1,0,0,0,0,1,0,0,37.3905,-122.1468
Data Scientist,4.7,"Santa Barbara, CA","Santa Barbara, CA",4,HG Insights,Computer Hardware & Software,65,106,85.5,data scientist,na,1,1,0,1,0,0,1,1,1,0,0,34.4285,-119.7202
Data Scientist,2.8,"Carle Place, NY","Carle Place, NY",7,"1-800-FLOWERS.COM, Inc.",Wholesale,55,98,76.5,data scientist,na,1,0,0,1,0,0,0,0,0,0,0,40.7499,-73.6124
Data Scientist,3.5,"New York, NY","San Francisco, CA",7,CBS Interactive,TV Broadcast & Cable Networks,94,162,128.0,data scientist,na,1,1,0,1,1,0,1,1,1,0,1,40.6943,-73.9249
Data Engineer,3.2,"King of Prussia, PA","Chadds Ford, PA",3,"Numeric, LLC",Staffing & Outsourcing,63,120,91.5,data engineer,na,1,1,1,1,0,0,0,0,1,0,0,40.0963,-75.3821
"Scientist/Senior Scientist, Autoimmune",4.4,"Cambridge, MA","Cambridge, MA",5,Rubius Therapeutics,Biotech & Pharmaceuticals,90,179,134.5,other scientist,sr,0,0,0,0,0,0,0,0,0,0,0,42.3759,-71.1185
Data Scientist,3.3,"San Francisco, CA","San Francisco, CA",5,Samba TV,Advertising & Marketing,127,202,164.5,data scientist,na,0,0,0,0,0,0,0,0,0,0,0,37.7558,-122.4449
Software Engineer - Data Visualization,4.0,"Annapolis Junction, MD","Annapolis Junction, MD",4,ClearEdge,Computer Hardware & Software,60,127,93.5,data engineer,na,0,0,0,0,0,0,0,0,0,0,0,,
Market Data Analyst,3.4,"West Palm Beach, FL","West Palm Beach, FL",5,SV Microwave,Telecommunications Manufacturing,31,57,44.0,analyst,na,0,0,0,0,0,0,0,0,0,0,0,26.7469,-80.132
Staff Data Engineer,3.8,"Austin, TX","Redwood City, CA",6,Sumo Logic,Computer Hardware & Software,105,194,149.5,data engineer,na,0,1,1,0,0,0,0,0,0,0,0,30.3005,-97.7522
Associate Data Engineer,3.5,"Washington, DC","Washington, DC",7,EAB,Research & Development,45,86,65.5,data engineer,na,0,1,1,1,0,0,0,0,0,0,0,38.9047,-77.0163
Data Engineer,4.4,"Herndon, VA","Pleasanton, CA",3,SpringML,Enterprise Software & Network Solutions,75,143,109.0,data engineer,na,1,1,0,0,0,0,0,0,1,0,0,38.9699,-77.3867
Staff Data Engineer,3.7,"Mountain View, CA","Mountain View, CA",7,Samsung Research America,Computer Hardware & Software,126,228,177.0,data engineer,na,1,1,1,1,0,0,0,0,1,1,1,37.4001,-122.0796
Data Scientist,4.7,"Arlington, VA","Woburn, MA",5,Systems & Technology Research,Aerospace & Defense,80,134,107.0,data scientist,na,1,1,0,1,0,1,1,1,1,0,0,38.8786,-77.1011
Data Scientist,4.1,"Santa Clara, CA","Santa Clara, CA",6,Netskope,Enterprise Software & Network Solutions,120,189,154.5,data scientist,na,1,1,0,0,0,0,0,1,0,1,0,37.3646,-121.968
Data Scientist,4.0,"Santa Clara, CA","Plainsboro, NJ",3,Lorven Technologies Inc,Accounting,85,142,113.5,data scientist,na,1,1,0,1,0,0,0,0,0,0,0,37.3646,-121.968
Senior Data Scientist,3.5,"Charlotte, NC","Charlotte, NC",7,Brighthouse Financial,Insurance Carriers,95,154,124.5,data scientist,sr,1,1,0,0,0,0,0,0,0,0,0,35.2083,-80.8303
Data Scientist,2.5,"Brisbane, CA","Brisbane, CA",3,CareDx,Biotech & Pharmaceuticals,111,176,143.5,data scientist,na,1,0,0,1,0,0,0,0,0,0,0,37.6902,-122.4021
Data Scientist,3.9,"San Francisco, CA","Baltimore, MD",3,Serigor Inc.,IT Services,87,140,113.5,data scientist,na,1,0,0,1,0,0,0,0,0,0,0,37.7558,-122.4449
Data Scientist,3.4,"Springfield, VA","Reston, VA",9,Leidos,Aerospace & Defense,76,127,101.5,data scientist,na,1,0,1,0,0,1,0,1,0,0,0,38.781,-77.1839
"Data Analyst, Performance Partnership",3.6,"New York, NY","Brea, CA",9,Beckman Coulter Diagnostics,Health Care Products Manufacturing,54,92,73.0,analyst,na,0,0,1,1,0,0,0,0,0,0,0,40.6943,-73.9249
Data Scientist,3.5,"New York, NY","London, United Kingdom",9,IHS Markit,Consulting,61,100,80.5,data scientist,na,1,0,1,1,0,0,0,0,0,0,0,40.6943,-73.9249
Data Scientist,3.8291666666666675,"New York, NY","Noida, India",2,ALI,IT Services,81,140,110.5,data scientist,na,1,0,0,1,0,0,0,1,0,0,0,40.6943,-73.9249
Staff BI and Data Engineer,2.9,"San Jose, CA","New York, NY",4,Affinity Solutions,Advertising & Marketing,80,148,114.0,data engineer,na,1,1,0,1,0,0,0,0,0,0,0,37.3012,-121.848
Data Scientist,3.5,"Foster City, CA","Canton, MI",4,e-IT Professionals Corp.,"Health, Beauty, & Fitness",108,171,139.5,data scientist,na,1,0,0,1,0,0,0,0,0,0,0,37.5553,-122.2659
Data Scientist,4.8,"New York, NY","North Brunswick, NJ",3,TechProjects,IT Services,112,179,145.5,data scientist,na,1,0,0,1,0,0,0,0,0,0,0,40.6943,-73.9249
Data Scientist,4.0,"New York, NY","New York, NY",5,Biz2Credit Inc,Lending,63,111,87.0,data scientist,na,0,0,0,0,0,0,0,0,0,0,0,40.6943,-73.9249
Data Scientist,4.2,"Holyoke, MA","Holyoke, MA",5,PeoplesBank,Banks & Credit Unions,75,126,100.5,data scientist,na,0,0,0,1,0,0,0,0,0,0,0,42.2125,-72.6411
Data Scientist Manager,3.8,"New York, NY","Paris, France",9,Capgemini,Enterprise Software & Network Solutions,110,184,147.0,data scientist,na,1,1,0,1,0,0,1,0,1,0,1,40.6943,-73.9249
Data Engineer,3.7,"New York, NY","New York, NY",5,GNY Insurance Companies,Insurance Carriers,76,145,110.5,data engineer,na,1,0,0,1,0,0,0,0,0,0,0,40.6943,-73.9249
Marketing Data Analyst,3.9,"Exton, PA","Exton, PA",6,Citadel Federal Credit Union,Banks & Credit Unions,36,62,49.0,analyst,na,1,0,0,1,0,0,0,0,0,0,0,40.0307,-75.6303
Data Scientist,4.6,"Waltham, MA","Memphis, TN",4,"Conch Technologies, Inc",Consulting,70,118,94.0,data scientist,na,1,1,1,1,0,0,0,0,1,0,0,42.3889,-71.2423
Senior Data Scientist,4.3,"New York, NY","New York, NY",7,Medidata Solutions,Enterprise Software & Network Solutions,94,153,123.5,data scientist,sr,1,0,1,1,0,0,0,0,0,0,0,40.6943,-73.9249
"Principal Scientist, Hematology",3.3,"Rochester, NY","Rochester, NY",9,Rochester Regional Health,Health Care Services & Hospitals,54,115,84.5,other scientist,sr,0,0,0,0,0,0,0,0,0,0,0,43.168,-77.6162
Data Analyst,3.8291666666666675,"Alexandria, VA","Alexandria, VA",6,CALIBRE Systems,IT Services,50,92,71.0,analyst,na,0,0,0,1,0,0,0,0,0,0,0,38.8185,-77.0861
Software Data Engineer - College,4.0,"Corvallis, OR","Palo Alto, CA",9,HP Inc.,Computer Hardware & Software,49,97,73.0,data engineer,na,0,0,0,1,0,0,0,0,0,0,0,44.5698,-123.2779
"Director - Data, Privacy and AI Governance",3.6,"Boston, MA","Springfield, MA",8,MassMutual,Insurance Carriers,67,135,101.0,director,na,0,0,0,0,0,0,0,0,0,0,0,42.3188,-71.0852
Staff Machine Learning Engineer,3.9,"San Francisco, CA","San Francisco, CA",5,Tapjoy,Internet,138,224,181.0,machine learning engineer,na,1,1,0,1,0,0,1,1,0,0,0,37.7558,-122.4449
Data Scientist,3.7,"San Diego, CA","Falls Church, VA",9,Northrop Grumman,Aerospace & Defense,80,139,109.5,data scientist,na,0,0,0,1,0,0,0,0,0,0,0,32.8313,-117.1222
Lead Data Scientist,3.7,"Bellevue, WA","Foster City, CA",9,Visa Inc.,IT Services,158,211,184.5,data scientist,sr,1,0,0,1,0,0,0,0,0,0,0,47.5951,-122.1535
Senior Data Scientist - Algorithms,3.9,"New York, NY","New York, NY",5,Quartet Health,Enterprise Software & Network Solutions,150,180,165.0,data scientist,sr,1,0,0,0,0,0,1,0,1,0,0,40.6943,-73.9249
Information Security Data Analyst,3.7,"Chicago, IL","Chicago, IL",9,Motorola Solutions,Computer Hardware & Software,42,80,61.0,analyst,na,1,1,0,1,0,0,0,0,1,0,0,41.8375,-87.6866
Lead Data Engineer,4.1,"Mountain View, CA","Mountain View, CA",4,Credit Sesame,Internet,190,220,205.0,data engineer,sr,1,1,1,1,0,0,0,0,0,0,0,37.4001,-122.0796
Data Analyst,3.1,"New York, NY","New York, NY",7,Success Academy Charter Schools,K-12 Education,42,77,59.5,analyst,na,1,0,0,1,0,0,0,0,0,0,0,40.6943,-73.9249
Scientist Manufacturing - Kentucky BioProcessing,3.1,"Owensboro, KY","Winston-Salem, NC",8,Reynolds American,Consumer Products Manufacturing,68,139,103.5,other scientist,na,0,0,0,0,0,0,0,0,0,0,0,37.7575,-87.1172
Consultant - Analytics Consulting,3.0,"Hartford, CT","Bengaluru, India",9,Infosys,IT Services,54,71,62.5,data analitics,na,0,0,0,0,0,0,0,0,0,0,0,41.7661,-72.6834
Data Analytics Project Manager,3.6,"Springfield, MA","Springfield, MA",8,MassMutual,Insurance Carriers,34,92,63.0,Data scientist project manager,na,0,0,0,0,0,0,0,0,0,0,0,42.1155,-72.5395
Data Analyst,3.6,"New York, NY","New York, NY",3,AXION Healthcare Solutions,Health Care Services & Hospitals,47,85,66.0,analyst,na,0,0,0,0,0,0,0,0,0,0,0,40.6943,-73.9249
Data Engineer,3.5,"Orange, CA","Orange, CA",6,Alignment Healthcare,Health Care Services & Hospitals,65,124,94.5,data engineer,na,1,1,1,1,0,0,0,0,1,0,0,33.8038,-117.8218
Data Scientist,4.2,"New York, NY","New York, NY",4,ExecOnline,Education Training Services,56,95,75.5,data scientist,na,1,0,1,1,0,0,0,0,1,0,0,40.6943,-73.9249
Machine Learning Engineer,4.0,"Fort Belvoir, VA","Lorton, VA",6,Mteq,Aerospace & Defense,62,112,87.0,machine learning engineer,na,1,0,0,0,0,0,0,0,0,0,0,38.7119,-77.1459
Senior Data Scientist Oncology,3.9,"Gaithersburg, MD","Cambridge, United Kingdom",9,AstraZeneca,Biotech & Pharmaceuticals,107,173,140.0,data scientist,sr,1,0,0,0,0,0,0,0,0,0,0,39.1346,-77.2131
Data Scientist,3.7,"Silver Spring, MD","Reston, VA",5,Brillient,IT Services,64,108,86.0,data scientist,na,1,0,0,0,0,0,0,0,0,0,0,39.0028,-77.0207
Senior Data Scientist,4.4,"Palo Alto, CA","Palo Alto, CA",3,Entefy,Internet,89,144,116.5,data scientist,sr,1,0,0,1,0,0,0,0,0,0,0,37.3905,-122.1468
Senior Scientist (Neuroscience),3.5,"Marlborough, MA","Marlborough, MA",7,Sunovion,Biotech & Pharmaceuticals,109,200,154.5,other scientist,sr,1,0,0,0,0,0,0,0,0,0,0,42.3494,-71.5468
Machine Learning Engineer - Regulatory,3.7,"Lenexa, KS","Chicago, IL",6,Cboe Global Markets,Stock Exchanges,61,113,87.0,machine learning engineer,na,1,0,0,1,0,0,0,0,1,0,0,38.9609,-94.8018
Marketing Data Analyst,3.6,"Highland, CA","Highland, CA",7,San Manuel Casino,Gambling,35,62,48.5,analyst,na,0,0,0,1,0,0,0,0,0,0,0,34.1113,-117.165
Data Engineer,3.4,"Houston, TX","Irvine, CA",6,Trace3,IT Services,55,105,80.0,data engineer,na,1,1,0,1,0,0,0,0,1,0,0,29.786,-95.3885
Medical Laboratory Scientist,4.0,"Burleson, TX","Arlington, TX",7,Texas Health Huguley Hospital,Health Care Services & Hospitals,37,52,44.5,other scientist,na,0,0,1,0,0,0,0,0,0,0,0,32.517,-97.3344
R&D Specialist/ Food Scientist,2.4,"Hoopeston, IL","Flower Mound, TX",6,Teasdale Latin Foods,Food & Beverage Manufacturing,39,66,52.5,other scientist,na,0,0,0,0,0,0,0,0,0,0,0,40.4608,-87.6635
Principal Data Scientist,3.7,"San Jose, CA","Falls Church, VA",9,Northrop Grumman,Aerospace & Defense,135,211,173.0,data scientist,sr,1,0,0,0,0,0,0,0,0,0,0,37.3012,-121.848
Data Engineer,3.5,"Phoenix, AZ","Campbell, CA",6,Saama Technologies Inc,Biotech & Pharmaceuticals,57,80,68.5,data engineer,na,1,1,0,0,0,0,0,0,0,0,0,33.5722,-112.0892
Data Scientist - Alpha Insights,4.4,"New York, NY","New York, NY",7,Two Sigma,Investment Banking & Asset Management,129,215,172.0,data scientist,na,0,0,0,0,0,0,0,0,0,0,0,40.6943,-73.9249
"Data Scientist, Office of Data Science",3.3,"Boston, MA","Boston, MA",9,Liberty Mutual Insurance,Insurance Carriers,86,143,114.5,data scientist,na,1,0,0,0,0,0,0,0,0,0,0,42.3188,-71.0852
"Associate Principal Scientist, Pharmacogenomics",3.9,"Gaithersburg, MD","Cambridge, United Kingdom",9,AstraZeneca,Biotech & Pharmaceuticals,63,127,95.0,other scientist,sr,0,0,0,0,0,0,0,0,0,0,0,39.1346,-77.2131
Data Scientist - Systems Engineering,3.2,"Bedford, MA","Bedford, MA",8,MITRE,Federal Agencies,50,89,69.5,data engineer,na,1,0,0,1,0,0,0,0,0,0,1,,
Data Engineer,3.2,"New York, NY","New York, NY",6,Guidepoint,Research & Development,43,86,64.5,data engineer,na,1,0,1,1,0,0,0,0,0,0,0,40.6943,-73.9249
"Scientist, Bacteriology",2.1,"Concord, CA","Concord, CA",5,Cerus Corporation,Biotech & Pharmaceuticals,74,149,111.5,other scientist,na,0,0,0,0,0,0,0,0,0,0,0,37.9722,-122.0016
Data Scientist,4.0,"New York, NY","New York, NY",6,Strategic Financial Solutions,Consumer Product Rental,71,124,97.5,data scientist,na,1,0,0,1,0,0,0,0,0,0,0,40.6943,-73.9249
"Associate Director, Platform and DevOps- Data Engineering and Aritifical Intelligence",3.7,"Cambridge, MA","OSAKA, Japan",9,Takeda Pharmaceuticals,Biotech & Pharmaceuticals,113,196,154.5,data engineer,na,0,1,1,1,0,0,0,0,1,0,1,42.3759,-71.1185
Senior Research Scientist-Machine Learning,2.6,"Pittsburgh, PA","Pittsburgh, PA",6,Software Engineering Institute,Colleges & Universities,81,167,124.0,machine learning engineer,sr,0,0,0,0,0,0,0,0,0,0,0,40.4397,-79.9763
Data Scientist,3.4,"New York, NY","Norwalk, CT",5,"Remedy BPCI Partners, LLC.",Health Care Services & Hospitals,69,121,95.0,data scientist,na,1,1,1,1,0,0,0,0,0,0,0,40.6943,-73.9249
Senior Data Scientist,4.4,"Chicago, IL","Chicago, IL",5,Maven Wave Partners,Consulting,97,160,128.5,data scientist,sr,1,0,1,1,0,0,0,0,1,0,0,41.8375,-87.6866
Principal Data Scientist,3.2,"San Francisco, CA","San Francisco, CA",6,The Climate Corporation,Enterprise Software & Network Solutions,150,238,194.0,data scientist,sr,0,0,1,0,0,0,0,0,0,0,0,37.7558,-122.4449
Data Scientist,3.5,"New York, NY","New York, NY",5,Crossix Solutions,Advertising & Marketing,77,132,104.5,data scientist,na,1,1,1,1,0,0,0,0,0,0,0,40.6943,-73.9249
Clinical Laboratory Scientist,3.7,"Vail, CO","Vail, CO",6,Vail Health,Health Care Services & Hospitals,49,81,65.0,other scientist,na,0,0,0,0,0,0,0,0,0,0,0,39.6385,-106.3613
Data Engineer - Consultant (Charlotte Based),4.2,"Charlotte, NC","Chicago, IL",5,Clarity Insights,IT Services,59,112,85.5,data engineer,na,1,0,0,1,0,0,0,0,1,0,0,35.2083,-80.8303
"Data Analyst 1, full-time contract worker for up to 12 months",4.2,"Salt Lake City, UT","Salt Lake City, UT",9,The Church of Jesus Christ of Latter-day Saints,Religious Organizations,35,65,50.0,analyst,na,0,0,1,1,0,0,0,0,0,0,0,40.7776,-111.9311
Data Engineer,3.1,"Aliso Viejo, CA","Seoul, South Korea",7,NCSOFT,Video Games,79,147,113.0,data engineer,na,1,1,1,1,0,0,0,0,0,0,1,33.5792,-117.7289
"Scientist, Immuno-Oncology",3.9,"Cambridge, MA","Brentford, United Kingdom",9,GSK,Biotech & Pharmaceuticals,62,119,90.5,other scientist,na,0,0,1,0,0,0,0,0,0,0,0,42.3759,-71.1185
Senior Data Scientist,4.3,"Los Angeles, CA","Los Angeles, CA",4,Factual,Computer Hardware & Software,119,187,153.0,data scientist,sr,1,1,0,0,0,0,0,0,0,0,0,34.1141,-118.4068
Products Data Analyst II,3.3,"Dublin, CA","Dublin, CA",7,TriNet,Consulting,90,157,123.5,analyst,na,0,0,0,1,0,0,0,0,0,0,1,37.7161,-121.8963
Lead Data Analyst,3.9,"New York, NY","New York, NY",5,Signpost,Internet,32,62,47.0,analyst,sr,0,1,0,1,0,0,0,0,0,0,0,40.6943,-73.9249
Analytics Manager - Data Mart,3.5,"Scotts Valley, CA","Scotts Valley, CA",6,Central California Alliance for Health,Health Care Services & Hospitals,42,86,64.0,Data scientist project manager,na,0,0,0,1,0,0,0,0,0,0,0,37.0555,-122.0118
Data Science Engineer - Mobile,4.0,"San Jose, CA","San Jose, CA",9,Adobe,Computer Hardware & Software,116,208,162.0,data engineer,na,1,0,0,1,0,0,0,0,1,0,0,37.3012,-121.848
Senior Data Scientist - R&D Oncology,3.9,"New York, NY","Cambridge, United Kingdom",9,AstraZeneca,Biotech & Pharmaceuticals,102,172,137.0,data scientist,sr,1,0,0,0,0,0,0,0,0,0,0,40.6943,-73.9249
Sr. Data Engineer - Contract-to-Hire (Java),3.0,"Knoxville, TN","Knoxville, TN",9,Pilot Flying J Travel Centers LLC,Gas Stations,69,127,98.0,data engineer,sr,1,0,0,1,0,0,0,0,0,0,0,35.9692,-83.9496
Data Scientist,3.7,"Armonk, NY","Zurich, Switzerland",9,Swiss Re,Insurance Agencies & Brokerages,86,144,115.0,data scientist,na,1,0,0,1,0,0,0,0,0,0,0,41.1319,-73.7138
Senior Data Scientist,3.5,"Arvada, CO","Gottingen, Germany",8,Sartorius,Biotech & Pharmaceuticals,102,165,133.5,data scientist,sr,1,0,0,0,0,0,0,0,0,0,0,39.832,-105.151
Data Engineer,4.0,"Denver, CO","Denver, CO",6,Pinnacol Assurance,Insurance Carriers,74,124,99.0,data engineer,na,1,0,1,1,0,0,0,0,0,0,0,39.762,-104.8758
Food Scientist - Developer,3.3,"Milwaukee, WI","Milwaukee, WI",6,Palermo's Pizza,Food & Beverage Manufacturing,40,68,54.0,other scientist,na,0,0,0,0,0,0,0,0,0,0,0,43.0642,-87.9675
Senior Data Engineer,3.2,"Franklin, TN","Indianapolis, IN",7,Equian LLC,Health Care Services & Hospitals,76,142,109.0,data engineer,sr,0,0,1,0,0,0,0,0,1,0,0,35.92,-86.8516
Data Engineer,3.4,"Rockville, MD","Reston, VA",5,MetroStar Systems,IT Services,76,142,109.0,data engineer,na,0,0,1,0,0,0,0,0,0,0,0,39.0834,-77.1553
Senior Data Scientist,4.4,"Natick, MA","Natick, MA",7,MathWorks,Computer Hardware & Software,108,171,139.5,data scientist,sr,1,0,0,1,0,0,0,0,0,0,0,,
"Director II, Data Science - GRM Actuarial",3.3,"Chicago, IL","Boston, MA",9,Liberty Mutual Insurance,Insurance Carriers,202,306,254.0,data scientist,na,1,0,0,0,0,0,0,0,0,0,0,41.8375,-87.6866
Machine Learning Engineer,3.2,"New York, NY","New York, NY",7,Information Builders,Computer Hardware & Software,91,159,125.0,machine learning engineer,na,1,0,1,1,0,1,0,1,0,0,0,40.6943,-73.9249
"Sr Expert Data Science, Advanced Visual Analytics (Associate level)",3.8,"Cambridge, MA","Basel, Switzerland",9,Novartis,Biotech & Pharmaceuticals,80,133,106.5,data scientist,sr,1,0,0,1,0,0,0,0,0,0,0,42.3759,-71.1185
"Scientist, Molecular/Cellular Biologist",2.9,"South San Francisco, CA","San Francisco, CA",5,Audentes Therapeutics,Biotech & Pharmaceuticals,49,97,73.0,other scientist,na,0,0,0,0,0,0,0,0,0,0,0,37.6538,-122.4196
Staff Scientist-Downstream Process Development,2.7,"Rockville, MD","Rockville, MD",5,Advanced BioScience Laboratories,Biotech & Pharmaceuticals,49,113,81.0,other scientist,na,0,0,0,0,0,0,0,0,0,0,0,39.0834,-77.1553
MED TECH/LAB SCIENTIST- SOUTH COASTAL LAB,3.6,"Millville, DE","Lewes, DE",7,Beebe Healthcare,Health Care Services & Hospitals,43,70,56.5,other scientist,na,0,0,0,0,0,0,0,0,0,0,0,38.5356,-75.1284
Scientist - Analytical Services,3.1,"Winston-Salem, NC","Winston-Salem, NC",8,Reynolds American,Consumer Products Manufacturing,65,134,99.5,other scientist,na,0,0,0,0,0,0,0,0,0,0,0,36.1029,-80.261
Associate Data Analyst- Graduate Development Program,3.3,"Richfield, OH","Richfield, OH",6,National Interstate,Insurance Carriers,32,59,45.5,analyst,na,0,0,0,0,0,0,0,0,0,0,0,41.2354,-81.6421
IT Associate Data Analyst,3.7,"Worcester, MA","Worcester, MA",8,The Hanover Insurance Group,Insurance Carriers,39,69,54.0,analyst,na,0,0,0,1,0,0,0,0,0,0,0,42.2705,-71.8079
Sr. Data Engineer,4.5,"Indianapolis, IN","Indianapolis, IN",4,Moser Consulting,Consulting,87,158,122.5,data engineer,sr,1,1,1,1,0,0,0,0,1,0,1,39.7771,-86.1458
Clinical Data Analyst,3.0,"Tampa, FL","Tampa, FL",7,Greenway Health,Enterprise Software & Network Solutions,27,48,37.5,analyst,na,0,0,0,1,0,0,0,0,0,0,0,27.9945,-82.4447
Business Data Analyst,3.8,"New York, NY","New York, NY",7,Fareportal,Travel Agencies,36,71,53.5,analyst,na,1,0,0,1,0,0,0,0,0,0,0,40.6943,-73.9249
Senior Insurance Data Scientist,3.9,"Chicago, IL","Chicago, IL",8,TransUnion,Financial Analytics & Research,107,173,140.0,data scientist,sr,1,0,0,1,0,0,0,0,0,0,0,41.8375,-87.6866
Senior Data Science Systems Engineer,3.2,"Hampton, VA","Bedford, MA",8,MITRE,Federal Agencies,56,99,77.5,data engineer,sr,0,0,0,0,0,0,0,0,0,0,0,37.0551,-76.363
ENVIRONMENTAL ENGINEER/SCIENTIST,3.3,"Cambridge, MA","Cambridge, MA",3,Mcphail Associates,Construction,52,58,55.0,other scientist,na,0,0,0,0,0,0,0,0,0,0,0,42.3759,-71.1185
Senior Scientist - Regulatory Submissions,3.1,"Winston-Salem, NC","Winston-Salem, NC",8,Reynolds American,Consumer Products Manufacturing,80,155,117.5,other scientist,sr,0,0,0,0,0,0,0,0,0,0,0,36.1029,-80.261
Scientist - Biomarker and Flow Cytometry,2.4,"San Diego, CA","San Diego, CA",6,Crown Bioscience,Biotech & Pharmaceuticals,43,98,70.5,other scientist,na,0,0,0,0,0,0,0,0,0,0,0,32.8313,-117.1222
"Associate Scientist, LC/MS Biologics",2.9,"Ithaca, NY","Morrisville, NC",7,Q2 Solutions,Biotech & Pharmaceuticals,44,96,70.0,other scientist,na,0,0,0,0,0,0,0,0,0,0,0,42.4442,-76.5032
Revenue Analytics Manager,4.8,"San Francisco, CA","San Francisco, CA",4,HOVER,Computer Hardware & Software,45,78,61.5,Data scientist project manager,na,0,0,0,1,0,0,0,0,0,0,0,37.7558,-122.4449
Sr. Scientist Method Development,2.9,"Marietta, GA","Morrisville, NC",7,Q2 Solutions,Biotech & Pharmaceuticals,50,110,80.0,other scientist,sr,0,0,0,0,0,0,0,0,0,0,0,33.9533,-84.5422
Data Scientist,4.7,"Atlanta, GA","Atlanta, GA",4,Oversight Systems,Computer Hardware & Software,60,99,79.5,data scientist,na,1,0,0,1,1,1,1,0,0,0,0,33.7628,-84.422
Data Scientist - Sales,4.7,"Mountain View, CA","Mountain View, CA",6,Confluent,Computer Hardware & Software,130,206,168.0,data scientist,na,1,0,0,1,0,0,0,0,0,0,0,37.4001,-122.0796
IT - Data Engineer II,3.4,"Quincy, MA","Quincy, MA",7,Arbella Insurance,Insurance Carriers,61,119,90.0,data engineer,na,0,1,0,1,0,0,0,0,1,0,0,42.2506,-71.0187
"Research Scientist, Immunology - Cancer Biology",3.509821428571427,"Cambridge, MA","San Mateo, CA",2,Kronos Bio,Biotech & Pharmaceuticals,100,140,120.0,other scientist,na,0,0,0,0,0,0,0,0,0,0,0,42.3759,-71.1185
Senior Data Analyst,3.9,"San Francisco, CA","San Francisco, CA",4,Life360,Computer Hardware & Software,99,178,138.5,analyst,sr,1,0,0,1,0,0,0,0,0,0,0,37.7558,-122.4449
"Principal, Data Science - Advanced Analytics",3.6,"Plymouth Meeting, PA","Durham, NC",9,IQVIA,Biotech & Pharmaceuticals,86,137,111.5,data scientist,sr,0,0,0,0,0,0,0,0,0,0,0,40.1097,-75.2803
Data Science Project Manager,3.6,"Boston, MA","Springfield, MA",8,MassMutual,Insurance Carriers,37,100,68.5,data scientist,na,0,0,0,0,0,0,0,0,0,0,0,42.3188,-71.0852
"Sr Scientist, Immuno-Oncology - Oncology",3.9,"Cambridge, MA","Brentford, United Kingdom",9,GSK,Biotech & Pharmaceuticals,58,111,84.5,other scientist,sr,0,0,1,0,0,0,0,0,0,0,0,42.3759,-71.1185
Senior Data Engineer,4.4,"Nashville, TN","San Francisco, CA",7,Eventbrite,Internet,72,133,102.5,data engineer,sr,1,1,1,1,0,0,0,0,1,0,0,36.1715,-86.7842
"Project Scientist - Auton Lab, Robotics Institute",2.6,"Pittsburgh, PA","Pittsburgh, PA",6,Software Engineering Institute,Colleges & Universities,56,91,73.5,other scientist,na,0,0,0,0,0,0,0,0,0,0,0,40.4397,-79.9763
Research Scientist – Security and Privacy,3.6,"Beavercreek, OH","Arlington, VA",6,Riverside Research Institute,Federal Agencies,61,126,93.5,other scientist,na,1,0,0,0,0,0,0,0,0,0,0,39.731,-84.0624
